price,points,variety,country,province,taster_name
23,85,Pinot Noir,France,Alsace,Roger Voss
55,89,Pinot Noir,US,Oregon,Paul Gregutt
38,89,Syrah,US,Oregon,Paul Gregutt
30,91,Pinot Noir,US,Oregon,Paul Gregutt
28,89,Cabernet Sauvignon,US,Washington,Paul Gregutt
32,92,Chardonnay,France,Burgundy,Roger Voss
23,87,Pinot Noir,US,California,Virginie Boone
65,93,Pinot Noir,US,California,Virginie Boone
25,84,Chardonnay,France,Burgundy,Roger Voss
60,93,Pinot Noir,US,California,Virginie Boone
25,92,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
41,93,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
75,92,Cabernet Sauvignon,US,Washington,Paul Gregutt
60,92,Pinot Noir,US,California,Virginie Boone
125,92,Pinot Noir,France,Burgundy,Roger Voss
19,90,Red Blend,US,Washington,Paul Gregutt
90,91,Pinot Noir,France,Burgundy,Roger Voss
15,88,Cabernet Sauvignon,US,Washington,Paul Gregutt
48,91,Pinot Noir,US,Oregon,Paul Gregutt
88,96,Pinot Noir,US,California,Matt Kettmann
20,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
17,86,Pinot Gris,France,Alsace,Roger Voss
28,90,Red Blend,US,California,Matt Kettmann
90,91,Cabernet Sauvignon,US,California,Virginie Boone
20,88,Pinot Gris,US,California,Virginie Boone
80,93,Chardonnay,France,Burgundy,Roger Voss
48,90,Cabernet Sauvignon,US,California,Virginie Boone
17,86,Chardonnay,France,Burgundy,Roger Voss
55,91,Pinot Noir,US,California,Virginie Boone
35,90,Cabernet Sauvignon,US,California,Matt Kettmann
44,88,Cabernet Sauvignon,US,California,Virginie Boone
38,95,Syrah,US,California,Virginie Boone
25,87,Cabernet Sauvignon,US,California,Virginie Boone
30,88,Chardonnay,US,Oregon,Paul Gregutt
55,94,Pinot Noir,US,California,Matt Kettmann
22,86,Syrah,US,Washington,Paul Gregutt
12,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
60,91,Cabernet Sauvignon,US,California,Virginie Boone
65,91,Pinot Noir,US,California,Matt Kettmann
55,92,Red Blend,US,California,Virginie Boone
24,88,Chardonnay,France,Burgundy,Roger Voss
75,90,Cabernet Sauvignon,US,California,Virginie Boone
165,95,Chardonnay,France,Burgundy,Roger Voss
80,95,Chardonnay,US,California,Virginie Boone
40,95,Chardonnay,US,California,Virginie Boone
33,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
48,88,Pinot Noir,US,California,Matt Kettmann
50,91,Syrah,US,California,Matt Kettmann
22,83,Chardonnay,France,Burgundy,Roger Voss
28,90,Red Blend,US,Washington,Paul Gregutt
86,91,Cabernet Sauvignon,US,California,Virginie Boone
25,90,Pinot Noir,US,Oregon,Paul Gregutt
34,92,Red Blend,US,California,Matt Kettmann
30,88,Chardonnay,US,Oregon,Paul Gregutt
42,89,Syrah,US,California,Virginie Boone
36,90,Pinot Noir,US,California,Virginie Boone
22,85,Red Blend,US,Washington,Paul Gregutt
14,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
10,85,Chardonnay,US,California,Matt Kettmann
50,85,Syrah,US,Washington,Paul Gregutt
50,91,Chardonnay,US,Oregon,Paul Gregutt
75,91,Pinot Noir,US,California,Virginie Boone
39,92,Pinot Noir,US,Oregon,Paul Gregutt
100,92,Pinot Noir,US,Oregon,Paul Gregutt
70,93,Pinot Noir,France,Burgundy,Roger Voss
65,91,Pinot Noir,US,California,Virginie Boone
36,85,Red Blend,US,Oregon,Paul Gregutt
16,85,Cabernet Sauvignon,US,Washington,Paul Gregutt
45,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
75,94,Pinot Noir,US,California,Virginie Boone
65,94,Syrah,US,California,Virginie Boone
35,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
30,88,Red Blend,US,Oregon,Paul Gregutt
35,85,Cabernet Sauvignon,US,California,Virginie Boone
40,88,Chardonnay,France,Burgundy,Roger Voss
32,93,Cabernet Sauvignon,US,California,Virginie Boone
135,93,Red Blend,US,Washington,Paul Gregutt
30,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
60,91,Pinot Noir,US,California,Virginie Boone
36,86,Pinot Noir,US,Washington,Paul Gregutt
27,88,Syrah,US,California,Virginie Boone
38,91,Pinot Noir,US,California,Virginie Boone
113,93,Chardonnay,France,Burgundy,Roger Voss
50,92,Chardonnay,US,Oregon,Paul Gregutt
50,89,Chardonnay,France,Burgundy,Roger Voss
22,90,Chardonnay,US,California,Virginie Boone
38,93,Chardonnay,US,Oregon,Paul Gregutt
25,84,Chardonnay,France,Burgundy,Roger Voss
25,90,Cabernet Sauvignon,US,Washington,Paul Gregutt
15,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
30,88,Chardonnay,US,California,Matt Kettmann
16,87,Pinot Gris,US,Oregon,Paul Gregutt
42,90,Chardonnay,US,California,Virginie Boone
58,88,Chardonnay,France,Burgundy,Roger Voss
89,95,Cabernet Sauvignon,US,Washington,Paul Gregutt
11,85,Chardonnay,US,California,Matt Kettmann
15,90,Red Blend,US,Washington,Paul Gregutt
50,90,Pinot Noir,US,Oregon,Paul Gregutt
35,93,Chardonnay,US,Oregon,Paul Gregutt
48,85,Cabernet Sauvignon,US,California,Virginie Boone
65,87,Cabernet Sauvignon,US,California,Virginie Boone
18,89,Riesling,US,California,Virginie Boone
35,89,Chardonnay,France,Burgundy,Roger Voss
67,91,Pinot Noir,US,California,Matt Kettmann
19,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,89,Syrah,US,Washington,Paul Gregutt
55,84,Pinot Noir,US,Oregon,Paul Gregutt
40,88,Red Blend,US,Oregon,Paul Gregutt
78,93,Chardonnay,US,California,Virginie Boone
40,90,Syrah,US,Washington,Paul Gregutt
29,86,Red Blend,US,Washington,Paul Gregutt
55,88,Pinot Noir,US,California,Virginie Boone
35,90,Cabernet Sauvignon,US,California,Virginie Boone
48,90,Pinot Noir,US,Oregon,Paul Gregutt
50,90,Bordeaux-style Red Blend,US,California,Matt Kettmann
18,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
20,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
30,87,Cabernet Sauvignon,US,Washington,Paul Gregutt
15,86,Cabernet Sauvignon,US,California,Matt Kettmann
28,89,Cabernet Sauvignon,US,California,Matt Kettmann
85,90,Pinot Noir,US,Oregon,Paul Gregutt
50,91,Pinot Noir,US,California,Virginie Boone
15,85,Cabernet Sauvignon,US,Washington,Paul Gregutt
45,90,Bordeaux-style Red Blend,US,Oregon,Paul Gregutt
39,88,Pinot Noir,US,Oregon,Paul Gregutt
20,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
23,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
42,92,Pinot Noir,US,California,Virginie Boone
56,88,Cabernet Sauvignon,US,California,Matt Kettmann
43,89,Chardonnay,France,Burgundy,Roger Voss
28,92,Syrah,US,California,Matt Kettmann
36,90,Chardonnay,France,Burgundy,Roger Voss
39,89,Pinot Noir,France,Burgundy,Roger Voss
73,90,Pinot Noir,France,Burgundy,Roger Voss
19,85,Chardonnay,US,Washington,Paul Gregutt
14,90,Pinot Gris,US,Oregon,Paul Gregutt
75,85,Cabernet Sauvignon,US,California,Virginie Boone
22,89,Riesling,US,California,Matt Kettmann
16,88,Pinot Gris,US,California,Virginie Boone
22,91,Pinot Gris,US,Oregon,Paul Gregutt
48,84,Syrah,US,Oregon,Paul Gregutt
105,92,Pinot Noir,France,Burgundy,Roger Voss
40,91,Pinot Noir,US,Oregon,Paul Gregutt
42,90,Cabernet Sauvignon,US,California,Virginie Boone
35,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
11,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
20,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
55,90,Pinot Noir,US,California,Matt Kettmann
48,89,Pinot Noir,US,Oregon,Paul Gregutt
15,87,Chardonnay,France,Burgundy,Roger Voss
45,88,Chardonnay,US,California,Virginie Boone
60,92,Pinot Noir,US,California,Matt Kettmann
60,93,Syrah,US,California,Matt Kettmann
22,88,Pinot Noir,US,California,Matt Kettmann
65,94,Pinot Noir,US,Oregon,Paul Gregutt
50,92,Pinot Noir,US,Oregon,Paul Gregutt
35,92,Syrah,US,California,Matt Kettmann
29,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
70,91,Bordeaux-style Red Blend,US,California,Virginie Boone
15,81,Pinot Noir,US,Oregon,Paul Gregutt
15,90,Chardonnay,US,California,Virginie Boone
17,89,Pinot Gris,US,Oregon,Paul Gregutt
32,84,Syrah,US,Oregon,Paul Gregutt
24,88,Chardonnay,France,Burgundy,Roger Voss
16,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
28,92,Riesling,US,Oregon,Paul Gregutt
40,89,Pinot Noir,US,California,Matt Kettmann
32,84,Riesling,France,Alsace,Roger Voss
30,89,Chardonnay,US,California,Matt Kettmann
85,94,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
39,89,Pinot Noir,US,California,Virginie Boone
36,86,Chardonnay,France,Burgundy,Roger Voss
65,92,Pinot Noir,US,Oregon,Paul Gregutt
45,94,Pinot Noir,US,California,Matt Kettmann
240,93,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
48,89,Bordeaux-style Red Blend,US,California,Virginie Boone
75,91,Pinot Noir,US,California,Virginie Boone
16,89,Cabernet Sauvignon,US,Washington,Paul Gregutt
35,90,Pinot Noir,US,Oregon,Paul Gregutt
32,86,Pinot Noir,France,Burgundy,Roger Voss
19,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
49,91,Cabernet Sauvignon,US,California,Matt Kettmann
60,88,Bordeaux-style Red Blend,US,California,Virginie Boone
30,88,Chardonnay,US,California,Virginie Boone
17,85,Pinot Noir,US,California,Matt Kettmann
65,92,Pinot Noir,US,California,Virginie Boone
35,87,Cabernet Sauvignon,US,California,Virginie Boone
22,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
55,88,Pinot Noir,US,Oregon,Paul Gregutt
45,88,Red Blend,US,California,Virginie Boone
85,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,90,Pinot Noir,US,Oregon,Paul Gregutt
17,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
15,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
40,89,Red Blend,US,Washington,Paul Gregutt
30,89,Pinot Noir,US,Oregon,Paul Gregutt
8,89,Riesling,US,Washington,Paul Gregutt
14,90,Pinot Gris,US,Oregon,Paul Gregutt
26,86,Chardonnay,US,Oregon,Paul Gregutt
32,87,Red Blend,US,California,Matt Kettmann
135,93,Cabernet Sauvignon,US,California,Virginie Boone
13,87,Chardonnay,US,California,Matt Kettmann
42,88,Chardonnay,France,Burgundy,Roger Voss
125,91,Cabernet Sauvignon,US,California,Virginie Boone
60,88,Pinot Noir,US,Oregon,Paul Gregutt
16,87,Syrah,US,Oregon,Paul Gregutt
175,94,Cabernet Sauvignon,US,California,Virginie Boone
55,94,Pinot Noir,US,California,Matt Kettmann
20,86,Pinot Gris,US,Oregon,Paul Gregutt
48,88,Pinot Noir,US,California,Virginie Boone
14,87,Pinot Gris,US,Oregon,Paul Gregutt
40,91,Riesling,France,Alsace,Roger Voss
38,93,Pinot Noir,US,Oregon,Paul Gregutt
125,92,Bordeaux-style Red Blend,US,California,Virginie Boone
18,87,Pinot Gris,US,Oregon,Paul Gregutt
48,92,Syrah,US,California,Matt Kettmann
40,88,Syrah,US,Washington,Paul Gregutt
20,94,Riesling,US,Washington,Paul Gregutt
70,95,Chardonnay,France,Burgundy,Roger Voss
26,93,Chardonnay,US,California,Matt Kettmann
72,93,Pinot Noir,US,California,Matt Kettmann
25,87,Pinot Noir,US,California,Matt Kettmann
39,87,Pinot Noir,US,California,Matt Kettmann
32,89,Chardonnay,France,Burgundy,Roger Voss
35,91,Pinot Noir,US,California,Virginie Boone
17,87,Pinot Gris,US,Oregon,Paul Gregutt
50,92,Syrah,US,California,Matt Kettmann
25,84,Red Blend,US,Washington,Paul Gregutt
36,92,Syrah,US,California,Matt Kettmann
48,87,Pinot Noir,US,Oregon,Paul Gregutt
49,88,Bordeaux-style Red Blend,US,California,Matt Kettmann
108,90,Chardonnay,France,Burgundy,Roger Voss
29,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
65,93,Chardonnay,France,Burgundy,Roger Voss
35,93,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
70,87,Red Blend,US,Oregon,Paul Gregutt
15,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
10,85,Syrah,US,Washington,Paul Gregutt
65,92,Pinot Noir,US,California,Virginie Boone
22,90,Riesling,France,Alsace,Roger Voss
48,88,Cabernet Sauvignon,US,California,Virginie Boone
52,91,Chardonnay,US,California,Virginie Boone
80,87,Red Blend,US,California,Virginie Boone
40,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
75,91,Chardonnay,US,California,Virginie Boone
14,89,Pinot Gris,US,Oregon,Paul Gregutt
35,86,Syrah,US,California,Matt Kettmann
48,92,Pinot Noir,US,California,Virginie Boone
15,88,Chardonnay,US,California,Matt Kettmann
69,92,Chardonnay,France,Burgundy,Roger Voss
30,91,Red Blend,US,Washington,Paul Gregutt
22,92,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,93,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
55,87,Pinot Noir,US,Oregon,Paul Gregutt
89,92,Cabernet Sauvignon,US,Washington,Paul Gregutt
36,88,Chardonnay,US,California,Virginie Boone
55,87,Chardonnay,US,California,Virginie Boone
75,91,Cabernet Sauvignon,US,California,Virginie Boone
26,88,Pinot Noir,US,Oregon,Paul Gregutt
68,89,Pinot Noir,US,Oregon,Paul Gregutt
20,88,Cabernet Sauvignon,US,California,Matt Kettmann
15,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,92,Chardonnay,France,Burgundy,Roger Voss
25,87,Pinot Noir,US,California,Virginie Boone
35,87,Pinot Noir,France,Burgundy,Roger Voss
95,92,Cabernet Sauvignon,US,California,Virginie Boone
45,89,Pinot Noir,US,Oregon,Paul Gregutt
17,88,Pinot Noir,US,California,Matt Kettmann
20,88,Riesling,US,Washington,Paul Gregutt
14,87,Riesling,US,California,Matt Kettmann
16,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
68,88,Pinot Noir,US,California,Virginie Boone
60,89,Pinot Noir,France,Burgundy,Roger Voss
25,89,Pinot Noir,US,California,Matt Kettmann
103,93,Pinot Noir,France,Burgundy,Roger Voss
50,90,Chardonnay,France,Burgundy,Roger Voss
30,90,Syrah,US,Washington,Paul Gregutt
28,87,Pinot Noir,France,Burgundy,Roger Voss
22,82,Chardonnay,France,Burgundy,Roger Voss
38,85,Chardonnay,US,California,Virginie Boone
29,85,Pinot Noir,US,California,Matt Kettmann
20,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
70,90,Bordeaux-style Red Blend,US,California,Matt Kettmann
40,88,Cabernet Sauvignon,US,California,Matt Kettmann
42,91,Bordeaux-style Red Blend,US,California,Matt Kettmann
27,88,Red Blend,US,California,Matt Kettmann
48,92,Pinot Noir,US,California,Matt Kettmann
22,87,Cabernet Sauvignon,US,California,Virginie Boone
85,93,Pinot Noir,US,Oregon,Paul Gregutt
110,96,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
24,87,Pinot Noir,US,California,Paul Gregutt
125,92,Bordeaux-style Red Blend,US,California,Virginie Boone
43,92,Pinot Noir,France,Burgundy,Roger Voss
22,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
45,94,Pinot Noir,France,Burgundy,Roger Voss
95,94,Cabernet Sauvignon,US,California,Virginie Boone
8,87,Riesling,US,Washington,Paul Gregutt
24,94,Riesling,US,Oregon,Paul Gregutt
17,88,Pinot Noir,US,Oregon,Paul Gregutt
52,86,Pinot Noir,US,California,Virginie Boone
32,87,Pinot Noir,US,Oregon,Paul Gregutt
28,90,Gewürztraminer,France,Alsace,Roger Voss
55,92,Chardonnay,US,California,Virginie Boone
11,87,Chardonnay,US,Washington,Paul Gregutt
65,93,Cabernet Sauvignon,US,California,Virginie Boone
30,91,Syrah,US,Washington,Paul Gregutt
16,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,92,Pinot Noir,US,California,Matt Kettmann
45,87,Pinot Noir,US,California,Virginie Boone
18,88,Pinot Gris,France,Alsace,Roger Voss
30,90,Cabernet Sauvignon,US,California,Virginie Boone
62,91,Pinot Noir,US,California,Virginie Boone
65,87,Pinot Noir,France,Burgundy,Paul Gregutt
53,93,Syrah,US,Washington,Paul Gregutt
49,88,Pinot Noir,France,Burgundy,Roger Voss
60,85,Cabernet Sauvignon,US,California,Virginie Boone
34,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
15,86,Pinot Gris,France,Alsace,Roger Voss
88,92,Chardonnay,France,Burgundy,Roger Voss
63,86,Chardonnay,France,Burgundy,Roger Voss
109,93,Pinot Noir,France,Burgundy,Roger Voss
38,88,Pinot Noir,US,Oregon,Paul Gregutt
48,91,Pinot Noir,US,California,Matt Kettmann
19,87,Gewürztraminer,France,Alsace,Roger Voss
50,91,Pinot Noir,US,Oregon,Paul Gregutt
29,88,Pinot Noir,US,Oregon,Paul Gregutt
65,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
30,88,Chardonnay,US,California,Virginie Boone
53,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
13,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,88,Syrah,US,California,Matt Kettmann
50,91,Pinot Noir,US,Oregon,Paul Gregutt
80,93,Pinot Noir,US,California,Matt Kettmann
14,88,Pinot Gris,US,Oregon,Paul Gregutt
30,92,Cabernet Sauvignon,US,Washington,Paul Gregutt
150,94,Pinot Noir,US,Oregon,Paul Gregutt
55,94,Syrah,US,Washington,Paul Gregutt
120,92,Pinot Noir,France,Burgundy,Roger Voss
21,88,Red Blend,US,Washington,Paul Gregutt
55,91,Pinot Noir,US,Oregon,Paul Gregutt
40,91,Pinot Noir,US,Oregon,Paul Gregutt
45,92,Red Blend,US,Washington,Paul Gregutt
15,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
28,84,Red Blend,US,California,Virginie Boone
48,88,Cabernet Sauvignon,US,California,Virginie Boone
55,90,Syrah,US,California,Matt Kettmann
55,94,Syrah,US,California,Matt Kettmann
24,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
24,83,Syrah,US,California,Virginie Boone
40,92,Chardonnay,US,California,Virginie Boone
20,86,Pinot Noir,US,California,Virginie Boone
85,93,Red Blend,US,Washington,Paul Gregutt
75,92,Pinot Noir,US,California,Matt Kettmann
15,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
17,87,Chardonnay,US,California,Matt Kettmann
27,88,Pinot Noir,US,Oregon,Paul Gregutt
33,90,Pinot Noir,US,Oregon,Paul Gregutt
37,96,Riesling,France,Alsace,Roger Voss
55,91,Pinot Noir,US,California,Matt Kettmann
60,88,Red Blend,US,California,Virginie Boone
30,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
110,94,Cabernet Sauvignon,US,California,Virginie Boone
10,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,92,Chardonnay,US,California,Matt Kettmann
17,91,Riesling,France,Alsace,Roger Voss
45,91,Chardonnay,US,California,Matt Kettmann
38,85,Chardonnay,US,California,Matt Kettmann
110,91,Cabernet Sauvignon,US,California,Virginie Boone
70,91,Pinot Noir,US,Oregon,Paul Gregutt
25,90,Pinot Noir,US,Oregon,Paul Gregutt
56,92,Pinot Noir,US,California,Virginie Boone
38,90,Chardonnay,US,California,Virginie Boone
65,94,Pinot Noir,US,California,Matt Kettmann
18,90,Cabernet Sauvignon,US,California,Virginie Boone
24,90,Cabernet Sauvignon,US,California,Virginie Boone
44,87,Chardonnay,US,California,Virginie Boone
35,88,Pinot Noir,US,Oregon,Paul Gregutt
40,91,Chardonnay,US,California,Virginie Boone
65,92,Chardonnay,France,Burgundy,Roger Voss
44,88,Pinot Noir,France,Burgundy,Roger Voss
55,90,Red Blend,US,Washington,Paul Gregutt
64,92,Pinot Noir,US,California,Matt Kettmann
45,92,Syrah,US,California,Matt Kettmann
40,91,Red Blend,US,California,Virginie Boone
35,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
38,94,Syrah,US,Washington,Paul Gregutt
72,89,Cabernet Sauvignon,US,Washington,Paul Gregutt
100,92,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
32,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,93,Chardonnay,US,California,Matt Kettmann
20,88,Pinot Gris,France,Alsace,Roger Voss
32,91,Pinot Noir,US,California,Matt Kettmann
48,92,Chardonnay,US,Oregon,Paul Gregutt
35,88,Pinot Noir,US,California,Matt Kettmann
100,91,Cabernet Sauvignon,US,California,Virginie Boone
48,90,Chardonnay,US,California,Matt Kettmann
20,92,Pinot Gris,US,Oregon,Paul Gregutt
49,89,Pinot Noir,US,California,Virginie Boone
18,85,Pinot Noir,France,Burgundy,Roger Voss
39,85,Pinot Noir,US,California,Virginie Boone
25,85,Syrah,US,Washington,Paul Gregutt
40,89,Syrah,US,California,Matt Kettmann
55,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
46,92,Chardonnay,France,Burgundy,Roger Voss
50,93,Pinot Noir,US,Oregon,Paul Gregutt
30,89,Pinot Noir,US,Oregon,Paul Gregutt
49,92,Cabernet Sauvignon,US,Washington,Paul Gregutt
25,82,Pinot Noir,US,California,Virginie Boone
19,88,Red Blend,US,California,Virginie Boone
19,90,Riesling,France,Alsace,Roger Voss
55,91,Syrah,US,California,Matt Kettmann
32,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,92,Riesling,US,California,Matt Kettmann
165,93,Cabernet Sauvignon,US,California,Virginie Boone
45,92,Syrah,US,California,Virginie Boone
20,87,Syrah,US,California,Matt Kettmann
25,88,Pinot Noir,France,Burgundy,Roger Voss
133,94,Pinot Noir,France,Burgundy,Roger Voss
60,90,Pinot Noir,US,California,Virginie Boone
38,91,Pinot Noir,US,California,Virginie Boone
12,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
22,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
13,90,Chardonnay,US,Oregon,Paul Gregutt
20,86,Pinot Noir,US,Oregon,Paul Gregutt
45,89,Pinot Noir,US,Oregon,Paul Gregutt
38,90,Cabernet Sauvignon,US,California,Virginie Boone
45,88,Chardonnay,US,Oregon,Paul Gregutt
38,92,Chardonnay,US,California,Matt Kettmann
20,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
13,85,Cabernet Sauvignon,US,California,Virginie Boone
28,87,Cabernet Sauvignon,US,California,Virginie Boone
20,92,Chardonnay,US,California,Matt Kettmann
11,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,94,Chardonnay,US,California,Virginie Boone
42,86,Cabernet Sauvignon,US,California,Matt Kettmann
49,92,Pinot Noir,US,California,Virginie Boone
285,97,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
40,91,Chardonnay,US,California,Virginie Boone
40,89,Chardonnay,France,Burgundy,Roger Voss
20,88,Pinot Gris,US,Oregon,Paul Gregutt
70,92,Pinot Noir,US,California,Virginie Boone
24,92,Chardonnay,US,California,Matt Kettmann
56,92,Pinot Noir,US,California,Virginie Boone
